BMW,KIA,label
203,125,보통
193,115,보통
131,29,느림
171,197,빠름
150,158,빠름
219,157,빠름
151,169,빠름
174,147,보통
94,75,보통
0,181,느림
123,135,보통
242,178,빠름
196,185,빠름
148,80,보통
178,164,빠름
181,198,빠름
65,143,보통
175,152,빠름
128,145,보통
239,39,느림
76,109,보통
91,195,빠름
77,49,느림
181,165,빠름
82,39,느림
147,198,빠름
238,128,보통
88,144,보통
3,106,보통
121,179,빠름
49,42,느림
62,178,빠름
142,26,느림
53,176,빠름
148,62,보통
170,192,빠름
106,118,보통
110,85,보통
236,57,보통
241,161,빠름
175,120,보통
52,121,보통
46,105,보통
32,107,보통
196,20,느림
82,175,빠름
243,67,보통
35,68,보통
228,94,보통
9,55,보통
24,28,느림
237,122,보통
134,19,느림
196,157,빠름
151,96,보통
158,175,빠름
60,48,느림
27,173,빠름
231,19,느림
161,111,보통
145,147,보통
127,192,빠름
3,10,느림
221,124,보통
221,167,빠름
220,34,느림
115,35,느림
94,50,보통
223,3,느림
179,154,빠름
195,175,빠름
44,118,보통
115,172,빠름
59,69,보통
192,139,보통
10,197,빠름
204,114,보통
0,14,느림
122,136,보통
146,198,빠름
158,2,느림
218,2,느림
51,131,보통
227,170,빠름
25,29,느림
240,137,보통
91,83,보통
126,139,보통
58,70,보통
4,158,빠름
248,132,보통
222,114,보통
235,105,보통
95,23,느림
149,31,느림
33,35,느림
94,70,보통
16,46,느림
180,26,느림
145,124,보통
1,181,빠름
20,98,보통
149,54,보통
160,26,느림
36,162,빠름
124,125,보통
97,24,느림
166,101,보통
11,13,느림
243,191,빠름
163,62,보통
249,156,빠름
240,41,느림
195,153,빠름
13,108,보통
212,139,보통
90,145,보통
15,127,보통
191,149,보통
44,100,보통
190,176,빠름
117,115,보통
98,173,빠름
74,97,보통
244,167,빠름
186,140,보통
169,43,느림
160,118,보통
28,36,느림
126,163,빠름
34,106,보통
215,194,빠름
182,137,보통
112,57,보통
177,145,보통
247,39,느림
197,15,느림
6,142,보통
63,113,보통
85,32,느림
207,161,빠름
207,99,보통
77,171,빠름
13,53,보통
215,168,빠름
198,85,보통
40,110,보통
125,76,보통
78,169,빠름
77,44,느림
0,118,느림
69,70,보통
135,15,느림
70,92,보통
169,127,보통
6,90,보통
11,62,보통
225,195,빠름
93,45,느림
54,129,보통
19,77,보통
180,141,보통
39,15,느림
112,121,보통
70,5,느림
201,2,느림
126,16,느림
46,110,보통
174,15,느림
21,164,빠름
183,28,느림
40,94,보통
213,60,보통
243,17,느림
169,68,보통
237,76,보통
40,130,보통
48,141,보통
76,40,느림
178,194,빠름
42,18,느림
30,79,보통
138,104,보통
183,185,빠름
202,118,보통
228,46,느림
249,85,보통
113,186,빠름
227,71,보통
220,154,빠름
113,93,보통
198,104,보통
59,112,보통
59,84,보통
2,183,빠름
110,96,보통
230,144,보통
149,36,느림
182,27,느림
63,68,보통
22,114,보통
250,114,보통
76,47,느림
198,96,보통
109,36,느림
198,160,빠름
50,123,보통
17,50,보통
244,98,보통
98,61,보통
217,194,빠름
119,131,보통
227,33,느림
3,195,빠름
225,105,보통
179,140,보통
63,146,보통
34,91,보통
152,58,보통
200,115,보통
101,50,보통
9,23,느림
151,81,보통
75,56,보통
80,193,빠름
204,141,보통
153,113,보통
250,172,빠름
221,90,보통
135,30,느림
233,50,보통
86,98,보통
6,50,보통
123,83,보통
165,34,느림
150,155,빠름
93,179,빠름
182,164,빠름
93,27,느림
174,170,빠름
217,168,빠름
50,4,느림
178,21,느림
91,171,빠름
55,185,빠름
95,6,느림
61,71,보통
144,83,보통
28,6,느림
193,108,보통
123,147,보통
129,171,빠름
126,25,느림
62,147,보통
83,56,보통
248,127,보통
36,81,보통
72,88,보통
49,43,느림
158,147,보통
20,26,느림
203,67,보통
244,59,보통
98,139,보통
37,0,느림
195,173,빠름
167,20,느림
4,24,느림
226,197,빠름
137,63,보통
247,147,보통
120,53,보통
197,3,느림
198,38,느림
213,192,빠름
225,13,느림
32,132,보통
17,108,보통
49,110,보통
177,126,보통
82,127,보통
173,51,보통
119,135,보통
242,179,빠름
227,108,보통
184,110,보통
246,75,보통
116,154,빠름
112,117,보통
86,162,빠름
145,64,보통
130,113,보통
180,1,느림
184,109,보통
230,190,빠름
74,57,보통
65,23,느림
58,118,보통
197,150,빠름
188,39,느림
37,156,빠름
110,148,보통
44,167,빠름
117,75,보통
224,190,빠름
28,112,보통
226,160,빠름
162,149,보통
81,102,보통
180,175,빠름
116,57,보통
42,84,보통
248,14,느림
132,21,느림
230,51,보통
70,180,빠름
245,129,보통
122,85,보통
14,172,빠름
85,191,빠름
78,76,보통
12,90,보통
207,129,보통
35,121,보통
143,167,빠름
230,1,느림
97,150,빠름
114,142,보통
110,52,보통
157,6,느림
235,166,빠름
166,169,빠름
69,10,느림
242,83,보통
113,66,보통
196,32,느림
211,45,느림
0,62,느림
220,198,빠름
14,38,느림
45,33,느림
128,196,빠름
248,74,보통
62,58,보통
59,28,느림
129,157,빠름
35,18,느림
243,138,보통
156,24,느림
111,122,보통
172,158,빠름
45,29,느림
94,199,빠름
105,177,빠름
247,14,느림
78,80,보통
159,173,빠름
229,77,보통
216,39,느림
232,13,느림
198,188,빠름
227,145,보통
87,125,보통
1,105,보통
128,173,빠름
138,34,느림
73,134,보통
33,122,보통
183,137,보통
239,166,빠름
152,115,보통
196,40,느림
49,154,빠름
223,85,보통
137,102,보통
32,80,보통
75,177,빠름
241,173,빠름
120,112,보통
95,85,보통
199,156,빠름
133,45,느림
146,106,보통
47,24,느림
85,148,보통
20,175,빠름
200,196,빠름
6,72,보통
211,185,빠름
0,87,느림
228,106,보통
240,63,보통
60,112,보통
37,124,보통
136,105,보통
110,148,보통
30,113,보통
198,53,보통
29,181,빠름
177,163,빠름
241,14,느림
7,160,빠름
119,55,보통
29,161,빠름
120,9,느림
185,0,느림
214,7,느림
204,13,느림
102,128,보통
213,11,느림
215,129,보통
5,114,보통
177,78,보통
98,85,보통
103,29,느림
199,184,빠름
151,156,빠름
67,103,보통
250,157,빠름
141,95,보통
227,154,빠름
190,166,빠름
144,59,보통
218,71,보통
239,93,보통
128,122,보통
15,113,보통
125,4,느림
75,29,느림
139,91,보통
98,108,보통
127,119,보통
115,58,보통
153,92,보통
167,76,보통
117,107,보통
35,75,보통
8,129,보통
128,156,빠름
54,32,느림
117,90,보통
234,5,느림
143,77,보통
75,170,빠름
63,30,느림
35,130,보통
171,71,보통
4,96,보통
52,113,보통
213,87,보통
169,186,빠름
202,195,빠름
106,25,느림
133,13,느림
203,161,빠름
104,121,보통
155,73,보통
177,189,빠름
209,127,보통
83,16,느림
129,50,보통
200,188,빠름
76,200,빠름
31,174,빠름
71,13,느림
128,43,느림
8,27,느림
72,176,빠름
39,99,보통
207,29,느림
195,196,빠름
199,10,느림
239,83,보통
152,154,빠름
87,57,보통
167,81,보통
201,26,느림
100,16,느림
56,199,빠름
193,73,보통
86,158,빠름
130,120,보통
121,26,느림
242,108,보통
243,55,보통
120,76,보통
105,188,빠름
2,176,빠름
36,121,보통
44,170,빠름
70,21,느림
114,108,보통
244,92,보통
44,137,보통
51,190,빠름
220,23,느림
150,94,보통
241,29,느림
128,147,보통
222,27,느림
120,121,보통
141,186,빠름
106,2,느림
69,34,느림
171,135,보통
238,162,빠름
39,58,보통
194,5,느림
17,51,보통
226,148,보통
108,123,보통
5,79,보통
9,61,보통
103,152,빠름
197,142,보통
46,196,빠름
121,200,빠름
43,64,보통
13,86,보통
75,16,느림
16,19,느림
141,106,보통
107,59,보통
156,88,보통
20,10,느림
203,92,보통
113,166,빠름
83,36,느림
130,153,빠름
108,189,빠름
240,186,빠름
187,171,빠름
133,119,보통
7,123,보통
9,138,보통
19,115,보통
91,1,느림
118,1,느림
83,39,느림
43,189,빠름
66,162,빠름
234,29,느림
167,163,빠름
245,17,느림
140,0,느림
152,23,느림
136,191,빠름
85,7,느림
184,54,보통
18,154,빠름
242,25,느림
177,65,보통
2,147,보통
87,70,보통
136,60,보통
50,168,빠름
102,64,보통
89,11,느림
149,176,빠름
176,157,빠름
214,75,보통
221,185,빠름
112,97,보통
132,77,보통
127,129,보통
2,183,빠름
167,79,보통
126,58,보통
102,73,보통
111,197,빠름
208,14,느림
144,61,보통
154,1,느림
131,172,빠름
246,173,빠름
49,153,빠름
13,16,느림
0,86,느림
60,7,느림
245,56,보통
124,109,보통
130,158,빠름
36,73,보통
132,13,느림
103,29,느림
45,86,보통
69,171,빠름
248,125,보통
246,184,빠름
28,2,느림
34,74,보통
242,21,느림
210,170,빠름
224,60,보통
32,171,빠름
1,39,느림
193,68,보통
94,152,빠름
175,9,느림
178,86,보통
226,116,보통
41,103,보통
11,65,보통
97,133,보통
44,107,보통
132,19,느림
103,94,보통
68,63,보통
153,146,보통
75,74,보통
95,124,보통
187,53,보통
63,46,느림
122,60,보통
48,181,빠름
249,106,보통
57,173,빠름
191,116,보통
182,196,빠름
5,182,빠름
93,89,보통
137,70,보통
145,159,빠름
219,11,느림
245,198,빠름
20,71,보통
245,170,빠름
207,153,빠름
55,46,느림
188,110,보통
73,84,보통
12,180,빠름
60,53,보통
41,194,빠름
179,141,보통
55,118,보통
149,35,느림
153,59,보통
91,8,느림
133,153,빠름
210,34,느림
190,76,보통
238,119,보통
22,152,빠름
178,78,보통
207,41,느림
191,56,보통
138,21,느림
82,89,보통
80,85,보통
66,198,빠름
139,92,보통
78,86,보통
169,88,보통
24,42,느림
173,14,느림
189,146,보통
89,77,보통
120,192,빠름
187,92,보통
153,61,보통
15,37,느림
191,29,느림
47,53,보통
23,160,빠름
80,114,보통
109,105,보통
41,119,보통
220,2,느림
132,128,보통
138,194,빠름
129,88,보통
237,197,빠름
31,26,느림
153,119,보통
39,166,빠름
232,159,빠름
75,154,빠름
163,6,느림
152,132,보통
87,141,보통
106,168,빠름
173,179,빠름
210,29,느림
65,131,보통
232,92,보통
175,59,보통
240,5,느림
218,159,빠름
30,116,보통
54,122,보통
70,38,느림
86,61,보통
166,45,느림
62,145,보통
124,200,빠름
25,47,느림
242,3,느림
212,54,보통
249,22,느림
185,147,보통
100,147,보통
192,4,느림
9,59,보통
29,4,느림
228,76,보통
43,24,느림
196,22,느림
243,81,보통
107,64,보통
73,70,보통
64,0,느림
246,193,빠름
184,138,보통
46,157,빠름
217,27,느림
185,98,보통
214,66,보통
137,49,느림
125,30,느림
173,128,보통
44,99,보통
105,139,보통
149,2,느림
99,20,느림
36,73,보통
138,168,빠름
136,140,보통
222,179,빠름
160,142,보통
202,80,보통
162,110,보통
130,43,느림
192,112,보통
126,48,느림
231,55,보통
104,169,빠름
23,196,빠름
241,26,느림
152,35,느림
35,9,느림
87,184,빠름
52,59,보통
204,175,빠름
201,192,빠름
241,2,느림
92,120,보통
2,35,느림
102,39,느림
162,4,느림
93,138,보통
60,99,보통
226,177,빠름
5,159,빠름
28,32,느림
100,47,느림
36,115,보통
187,30,느림
123,150,빠름
170,57,보통
206,148,보통
185,165,빠름
190,46,느림
140,72,보통
233,42,느림
99,103,보통
174,33,느림
147,77,보통
141,21,느림
60,125,보통
99,155,빠름
22,146,보통
140,147,보통
18,106,보통
115,147,보통
137,7,느림
1,22,느림
17,8,느림
90,197,빠름
166,146,보통
124,76,보통
49,102,보통
132,94,보통
236,173,빠름
171,18,느림
195,71,보통
226,165,빠름
184,34,느림
247,193,빠름
243,66,보통
13,154,빠름
53,101,보통
52,45,느림
29,112,보통
220,58,보통
74,116,보통
104,9,느림
158,59,보통
136,43,느림
140,139,보통
174,7,느림
11,90,보통
68,29,느림
49,149,보통
176,54,보통
77,140,보통
2,187,빠름
187,174,빠름
43,71,보통
221,118,보통
42,151,빠름
36,163,빠름
247,0,느림
134,131,보통
132,12,느림
93,114,보통
41,132,보통
193,145,보통
235,182,빠름
14,130,보통
239,102,보통
150,69,보통
9,36,느림
172,54,보통
43,8,느림
229,88,보통
139,160,빠름
94,30,느림
222,30,느림
41,11,느림
142,118,보통
224,59,보통
85,117,보통
176,105,보통
19,86,보통
83,138,보통
137,3,느림
243,124,보통
242,149,보통
141,194,빠름
121,48,느림
212,128,보통
3,114,보통
31,149,보통
201,20,느림
63,109,보통
45,191,빠름
73,172,빠름
231,168,빠름
119,134,보통
104,106,보통
208,183,빠름
62,140,보통
170,80,보통
203,133,보통
111,187,빠름
221,66,보통
21,25,느림
32,15,느림
249,17,느림
235,131,보통
179,83,보통
246,81,보통
205,7,느림
166,143,보통
172,168,빠름
177,184,빠름
128,109,보통
147,33,느림
127,10,느림
155,97,보통
136,83,보통
71,161,빠름
195,30,느림
86,181,빠름
216,62,보통
172,110,보통
192,83,보통
99,32,느림
223,160,빠름
131,35,느림
143,112,보통
118,68,보통
19,83,보통
241,119,보통
70,54,보통
31,91,보통
51,128,보통
54,79,보통
27,84,보통
179,129,보통
111,149,보통
134,49,느림
161,1,느림
95,168,빠름
240,139,보통
90,179,빠름
25,7,느림
180,191,빠름
29,36,느림
132,182,빠름
114,113,보통
249,136,보통
131,86,보통
103,1,느림
136,193,빠름
76,47,느림
153,129,보통
139,187,빠름
188,186,빠름
53,109,보통
52,43,느림
152,145,보통
84,139,보통
83,93,보통
85,98,보통
186,93,보통
135,108,보통
167,191,빠름
85,25,느림
124,179,빠름
197,147,보통
84,156,빠름
130,47,느림
129,1,느림
27,198,빠름
115,160,빠름
25,98,보통
170,195,빠름
134,145,보통
50,35,느림
203,182,빠름
14,16,느림
27,169,빠름
153,37,느림
27,63,보통
105,73,보통
103,168,빠름
4,91,보통
147,27,느림
136,152,빠름
176,66,보통
188,164,빠름
37,31,느림
25,119,보통
90,64,보통
74,7,느림
44,198,빠름
119,12,느림
18,99,보통
116,126,보통
217,149,보통
66,138,보통
245,38,느림
195,41,느림
71,45,느림
219,32,느림
4,59,보통
231,21,느림
41,190,빠름
74,50,보통
250,34,느림
129,150,빠름
227,94,보통
231,35,느림
82,77,보통
205,80,보통
7,17,느림
246,49,느림
212,34,느림
138,52,보통
195,66,보통
205,91,보통
90,158,빠름
214,24,느림
24,196,빠름
37,172,빠름
234,83,보통
139,74,보통
217,195,빠름
248,193,빠름
84,90,보통
2,118,보통
189,177,빠름
80,103,보통
201,39,느림
0,28,느림
108,89,보통
182,151,빠름
157,105,보통
212,64,보통
248,28,느림
211,148,보통
239,176,빠름
221,137,보통
5,40,느림
212,140,보통
178,60,보통
115,42,느림
94,106,보통
102,57,보통
157,128,보통
108,119,보통
115,24,느림
39,110,보통
219,115,보통
157,110,보통
53,28,느림
173,137,보통
113,195,빠름
41,47,느림
131,33,느림
99,135,보통
63,119,보통
21,84,보통
112,159,빠름
195,120,보통
84,58,보통
248,98,보통
170,15,느림
100,114,보통
135,83,보통
113,26,느림
170,120,보통
27,153,빠름
249,108,보통
21,9,느림
234,199,빠름
173,187,빠름
137,61,보통
5,136,보통
217,148,보통
17,57,보통
227,90,보통
24,114,보통
138,163,빠름
72,161,빠름
175,29,느림
226,131,보통
159,131,보통
133,94,보통
143,163,빠름
152,118,보통
222,150,빠름
120,79,보통
141,50,보통
73,65,보통
87,83,보통
31,194,빠름
35,64,보통
245,3,느림
26,142,보통
225,44,느림
93,32,느림
112,160,빠름
87,17,느림
124,164,빠름
56,51,보통
107,137,보통
209,182,빠름
41,129,보통
244,116,보통
167,171,빠름
4,141,보통
74,36,느림
81,157,빠름
169,58,보통
70,21,느림
27,167,빠름
239,59,보통
166,117,보통
141,51,보통
241,101,보통
150,23,느림
83,67,보통
206,108,보통
136,133,보통
24,160,빠름
219,83,보통
200,36,느림
50,2,느림
167,98,보통
153,61,보통
194,53,보통
59,152,빠름
22,195,빠름
213,164,빠름
119,97,보통
128,127,보통
75,179,빠름
12,51,보통
178,150,빠름
96,120,보통
166,159,빠름
145,181,빠름
28,163,빠름
149,122,보통
208,99,보통
65,173,빠름
91,104,보통
204,169,빠름
184,77,보통
13,108,보통
141,68,보통
158,142,보통
234,147,보통
165,78,보통
74,19,느림
33,18,느림
64,57,보통
92,104,보통
102,107,보통
142,111,보통
103,24,느림
32,167,빠름
67,99,보통
230,58,보통
41,102,보통
24,175,빠름
196,185,빠름
37,2,느림
34,142,보통
59,84,보통
145,156,빠름
94,122,보통
74,157,빠름
159,78,보통
12,107,보통
69,163,빠름
143,98,보통
167,160,빠름
206,184,빠름
215,163,빠름
220,21,느림
122,157,빠름
150,82,보통
183,149,보통
208,9,느림
221,163,빠름
143,29,느림
106,179,빠름
234,85,보통
200,136,보통
158,74,보통
198,142,보통
123,48,느림
36,142,보통
179,171,빠름
163,147,보통
214,5,느림
184,143,보통
223,26,느림
8,187,빠름
82,91,보통
97,121,보통
136,24,느림
141,11,느림
148,61,보통
240,19,느림
62,29,느림
89,176,빠름
139,87,보통
119,117,보통
22,198,빠름
131,77,보통
200,66,보통
192,183,빠름
225,67,보통
75,37,느림
242,26,느림
164,139,보통
104,157,빠름
40,12,느림
243,130,보통
130,20,느림
43,49,느림
142,83,보통
79,174,빠름
136,156,빠름
176,73,보통
139,178,빠름
106,12,느림
142,179,빠름
159,80,보통
83,10,느림
151,40,느림
54,151,빠름
201,127,보통
61,37,느림
214,132,보통
230,132,보통
38,62,보통
154,12,느림
169,48,느림
157,167,빠름
74,21,느림
217,164,빠름
206,88,보통
40,104,보통
180,141,보통
137,70,보통
225,14,느림
6,196,빠름
198,116,보통
161,42,느림
111,154,빠름
185,75,보통
165,111,보통
18,18,느림
225,2,느림
24,146,보통
84,20,느림
108,94,보통
232,93,보통
42,121,보통
39,119,보통
36,122,보통
34,172,빠름
167,52,보통
13,110,보통
193,173,빠름
17,0,느림
112,108,보통
112,66,보통
243,79,보통
158,101,보통
71,111,보통
104,90,보통
182,46,느림
45,74,보통
179,64,보통
143,65,보통
48,61,보통
231,14,느림
75,110,보통
226,13,느림
120,116,보통
79,107,보통
227,113,보통
126,38,느림
213,10,느림
50,181,빠름
218,184,빠름
37,85,보통
185,107,보통
28,162,빠름
18,108,보통
162,57,보통
244,17,느림
0,42,느림
58,30,느림
60,161,빠름
17,154,빠름
87,124,보통
208,40,느림
46,20,느림
119,101,보통
92,174,빠름
244,10,느림
199,115,보통
31,167,빠름
117,112,보통
237,106,보통
229,55,보통
58,48,느림
55,4,느림
47,71,보통
84,95,보통
98,97,보통
216,162,빠름
158,94,보통
227,150,빠름
221,41,느림
98,7,느림
58,106,보통
28,96,보통
82,126,보통
148,172,빠름
232,52,보통
225,71,보통
142,104,보통
0,69,느림
85,58,보통
37,156,빠름
140,140,보통
48,140,보통
207,177,빠름
25,134,보통
175,97,보통
97,159,빠름
96,193,빠름
194,153,빠름
75,33,느림
138,130,보통
108,148,보통
101,153,빠름
140,12,느림
36,188,빠름
195,135,보통
98,80,보통
181,129,보통
157,55,보통
230,67,보통
152,122,보통
222,115,보통
128,139,보통
25,136,보통
226,66,보통
194,176,빠름
4,83,보통
4,137,보통
46,15,느림
200,44,느림
124,128,보통
26,153,빠름
56,115,보통
99,197,빠름
159,125,보통
210,25,느림
247,152,빠름
93,82,보통
8,3,느림
175,200,빠름
17,24,느림
69,143,보통
103,14,느림
108,139,보통
190,79,보통
31,109,보통
159,145,보통
82,108,보통
62,12,느림
87,60,보통
133,75,보통
9,17,느림
17,108,보통
175,60,보통
155,153,빠름
185,199,빠름
26,60,보통
39,193,빠름
33,76,보통
60,125,보통
249,94,보통
190,102,보통
236,134,보통
64,94,보통
14,166,빠름
58,93,보통
233,30,느림
20,10,느림
155,123,보통
192,107,보통
230,101,보통
31,47,느림
159,180,빠름
11,89,보통
81,25,느림
2,123,보통
122,97,보통
214,30,느림
92,115,보통
133,82,보통
174,158,빠름
181,138,보통
88,66,보통
22,44,느림
13,184,빠름
140,199,빠름
208,64,보통
102,48,느림
79,195,빠름
79,84,보통
58,174,빠름
205,169,빠름
5,31,느림
77,48,느림
99,169,빠름
109,21,느림
167,19,느림
6,86,보통
209,136,보통
79,39,느림
246,47,느림
39,122,보통
124,76,보통
70,15,느림
226,149,보통
174,87,보통
184,30,느림
18,179,빠름
16,54,보통
10,122,보통
189,73,보통
132,74,보통
174,39,느림
108,40,느림
107,94,보통
213,76,보통
206,34,느림
250,96,보통
239,165,빠름
103,167,빠름
228,189,빠름
30,85,보통
125,188,빠름
247,95,보통
120,85,보통
228,151,빠름
176,14,느림
171,65,보통
63,7,느림
47,145,보통
223,153,빠름
86,107,보통
115,168,빠름
71,68,보통
108,26,느림
51,159,빠름
117,81,보통
122,109,보통
181,68,보통
109,82,보통
146,51,보통
135,150,빠름
94,77,보통
138,124,보통
117,37,느림
184,19,느림
184,85,보통
182,23,느림
216,194,빠름
71,126,보통
60,41,느림
165,66,보통
13,93,보통
139,115,보통
92,71,보통
72,105,보통
162,12,느림
149,18,느림
9,104,보통
205,185,빠름
234,199,빠름
88,103,보통
188,21,느림
5,25,느림
172,184,빠름
25,84,보통
115,190,빠름
72,83,보통
127,53,보통
92,91,보통
213,34,느림
105,4,느림
15,11,느림
143,45,느림
76,24,느림
38,149,보통
195,129,보통
221,199,빠름
65,123,보통
226,117,보통
215,58,보통
211,112,보통
205,120,보통
72,162,빠름
190,155,빠름
180,46,느림
66,162,빠름
83,171,빠름
71,129,보통
69,153,빠름
236,52,보통
192,200,빠름
173,30,느림
32,28,느림
88,186,빠름
146,200,빠름
234,138,보통
103,83,보통
75,57,보통
214,156,빠름
169,188,빠름
63,29,느림
105,1,느림
180,140,보통
112,76,보통
68,33,느림
245,184,빠름
4,96,보통
110,32,느림
179,81,보통
240,44,느림
61,3,느림
159,183,빠름
188,139,보통
150,143,보통
207,62,보통
226,112,보통
193,181,빠름
48,112,보통
137,40,느림
148,155,빠름
199,31,느림
25,86,보통
15,69,보통
150,49,느림
172,92,보통
79,143,보통
64,95,보통
183,137,보통
134,182,빠름
180,107,보통
152,30,느림
108,88,보통
10,174,빠름
109,83,보통
107,87,보통
115,71,보통
75,194,빠름
158,83,보통
183,63,보통
11,162,빠름
215,196,빠름
110,194,빠름
141,193,빠름
240,53,보통
8,167,빠름
70,56,보통
77,160,빠름
22,110,보통
54,11,느림
83,197,빠름
185,30,느림
96,117,보통
235,175,빠름
141,6,느림
157,167,빠름
146,186,빠름
7,53,보통
225,173,빠름
154,168,빠름
141,132,보통
48,196,빠름
181,139,보통
171,121,보통
49,146,보통
158,144,보통
23,27,느림
61,75,보통
112,188,빠름
188,73,보통
122,77,보통
54,101,보통
247,165,빠름
124,88,보통
74,176,빠름
20,172,빠름
141,186,빠름
234,46,느림
100,85,보통
232,173,빠름
37,173,빠름
174,4,느림
242,180,빠름
107,131,보통
13,199,빠름
245,45,느림
130,147,보통
192,73,보통
231,5,느림
80,140,보통
144,96,보통
24,12,느림
226,0,느림
38,191,빠름
78,98,보통
76,102,보통
152,156,빠름
69,109,보통
156,76,보통
199,92,보통
234,3,느림
193,138,보통
123,0,느림
117,85,보통
232,39,느림
155,24,느림
98,165,빠름
115,127,보통
15,57,보통
157,122,보통
26,88,보통
193,196,빠름
87,183,빠름
179,165,빠름
103,11,느림
244,133,보통
176,19,느림
164,87,보통
44,194,빠름
123,66,보통
203,104,보통
173,193,빠름
66,167,빠름
218,123,보통
81,164,빠름
96,33,느림
81,21,느림
179,54,보통
183,135,보통
176,172,빠름
149,17,느림
158,2,느림
165,83,보통
10,74,보통
160,4,느림
30,5,느림
94,86,보통
27,185,빠름
13,111,보통
125,189,빠름
60,57,보통
127,77,보통
250,105,보통
119,102,보통
54,112,보통
102,88,보통
27,182,빠름
57,45,느림
212,157,빠름
2,25,느림
10,79,보통
8,59,보통
70,76,보통
249,161,빠름
233,109,보통
107,26,느림
227,74,보통
197,149,보통
11,192,빠름
229,14,느림
234,41,느림
211,122,보통
52,9,느림
180,10,느림
14,37,느림
56,17,느림
197,133,보통
80,96,보통
98,178,빠름
152,143,보통
70,193,빠름
21,119,보통
138,186,빠름
223,164,빠름
105,89,보통
214,72,보통
213,137,보통
10,78,보통
3,11,느림
147,34,느림
180,124,보통
148,65,보통
61,35,느림
107,11,느림
30,45,느림
134,95,보통
52,108,보통
60,176,빠름
208,55,보통
171,22,느림
232,85,보통
110,195,빠름
141,155,빠름
77,60,보통
20,59,보통
84,60,보통
231,178,빠름
224,139,보통
192,182,빠름
31,155,빠름
204,35,느림
181,89,보통
123,43,느림
225,0,느림
21,131,보통
218,32,느림
133,1,느림
12,157,빠름
183,44,느림
166,188,빠름
135,77,보통
128,0,느림
33,21,느림
0,86,느림
114,115,보통
8,43,느림
186,142,보통
48,59,보통
129,141,보통
115,119,보통
99,57,보통
96,138,보통
13,107,보통
158,25,느림
50,176,빠름
250,94,보통
76,141,보통
55,12,느림
97,159,빠름
174,38,느림
128,171,빠름
25,44,느림
102,28,느림
3,44,느림
87,60,보통
43,153,빠름
109,52,보통
154,189,빠름
58,65,보통
17,44,느림
74,86,보통
250,95,보통
241,68,보통
140,196,빠름
183,157,빠름
106,98,보통
103,71,보통
194,72,보통
4,193,빠름
156,195,빠름
144,7,느림
12,110,보통
83,146,보통
148,45,느림
87,117,보통
2,128,보통
38,143,보통
219,67,보통
123,108,보통
193,72,보통
215,35,느림
77,123,보통
172,28,느림
98,141,보통
72,119,보통
49,81,보통
50,58,보통
83,164,빠름
65,137,보통
144,174,빠름
188,174,빠름
186,153,빠름
194,12,느림
168,174,빠름
49,185,빠름
38,189,빠름
193,148,보통
193,142,보통
183,142,보통
97,61,보통
100,10,느림
33,34,느림
75,199,빠름
205,56,보통
246,19,느림
249,96,보통
60,109,보통
234,125,보통
1,132,보통
94,178,빠름
62,83,보통
52,74,보통
150,129,보통
225,113,보통
222,168,빠름
189,71,보통
6,180,빠름
82,113,보통
245,43,느림
128,101,보통
136,94,보통
27,92,보통
149,18,느림
219,114,보통
239,134,보통
162,152,빠름
76,32,느림
123,171,빠름
247,140,보통
77,68,보통
219,34,느림
90,176,빠름
217,148,보통
29,180,빠름
17,22,느림
246,84,보통
159,3,느림
217,85,보통
72,153,빠름
191,129,보통
14,21,느림
84,167,빠름
62,163,빠름
241,50,보통
9,197,빠름
44,87,보통
109,166,빠름
90,168,빠름
38,85,보통
95,27,느림
179,155,빠름
84,182,빠름
234,149,보통
128,52,보통
148,102,보통
230,167,빠름
2,52,보통
36,107,보통
140,188,빠름
196,137,보통
205,187,빠름
72,12,느림
80,52,보통
100,45,느림
17,111,보통
159,3,느림
26,55,보통
189,10,느림
77,85,보통
115,68,보통
168,29,느림
28,175,빠름
220,87,보통
174,184,빠름
39,96,보통
120,163,빠름
179,9,느림
147,139,보통
125,167,빠름
181,63,보통
81,89,보통
243,135,보통
156,78,보통
45,81,보통
209,11,느림
195,138,보통
77,12,느림
102,30,느림
212,179,빠름
149,39,느림
107,115,보통
27,26,느림
20,71,보통
248,184,빠름
229,49,느림
18,21,느림
11,200,빠름
197,174,빠름
120,84,보통
82,100,보통
210,43,느림
191,11,느림
24,93,보통
140,30,느림
6,133,보통
237,71,보통
225,49,느림
30,11,느림
179,140,보통
197,103,보통
62,199,빠름
38,93,보통
225,151,빠름
120,112,보통
65,125,보통
129,185,빠름
99,61,보통
83,145,보통
202,90,보통
98,1,느림
45,81,보통
206,188,빠름
87,122,보통
39,161,빠름
164,19,느림
31,165,빠름
249,49,느림
108,168,빠름
166,192,빠름
109,75,보통
37,97,보통
22,54,보통
51,166,빠름
118,113,보통
168,40,느림
68,200,빠름
139,97,보통
147,62,보통
97,107,보통
19,95,보통
152,99,보통
17,172,빠름
188,85,보통
19,198,빠름
202,145,보통
89,196,빠름
26,117,보통
6,115,보통
121,117,보통
239,162,빠름
180,57,보통
8,181,빠름
236,78,보통
178,52,보통
207,72,보통
116,154,빠름
122,151,빠름
190,22,느림
106,90,보통
29,63,보통
101,103,보통
80,126,보통
219,196,빠름
23,183,빠름
221,112,보통
110,7,느림
